Source,Target,count,weight
Andrew Hastie,Stephan Fruehling,2,0.025974025974025976
Andrew Hastie,Valerii Zaluzhnyi,2,0.025974025974025976
Andrew Hirst,Gary Ramage,2,0.025974025974025976
Andrew Hirst,Ian Meikle,1,0.012987012987012988
Andrew Hirst,Jason Falinski,4,0.05194805194805195
Andrew Hirst,Jeremy Rockliff,4,0.05194805194805195
Andrew Hirst,John Pesutto,4,0.05194805194805195
Andrew Hirst,Michelle Grattan,2,0.025974025974025976
Andrey Ivanov,Alexander Matsegora,2,0.025974025974025976
Andrey Ivanov,Almas Aidarov,2,0.025974025974025976
Andrey Ivanov,Anthony Albanese,2,0.025974025974025976
Andrey Ivanov,Boris Pistorius,2,0.025974025974025976
Andrey Ivanov,Dmitry Utkin,2,0.025974025974025976
Andrey Ivanov,Dmytro Kuleba,2,0.025974025974025976
Andrey Ivanov,Gavriil Grigorov Kremlin,2,0.025974025974025976
Andrey Ivanov,Giorgia Meloni,2,0.025974025974025976
Andrey Ivanov,Gitanas Nauseda,2,0.025974025974025976
Andrey Ivanov,Hakan Fidan,2,0.025974025974025976
Andrey Ivanov,Ihor Terekhov,2,0.025974025974025976
Andrey Ivanov,Justin Trudeau,2,0.025974025974025976
Andrey Ivanov,Kassym-Jomart Tokayev,2,0.025974025974025976
Andrey Ivanov,Li Qiang,2,0.025974025974025976
Andrey Ivanov,Lloyd Austin,2,0.025974025974025976
Andrey Ivanov,Mikhail Mishustin,2,0.025974025974025976
Andrey Ivanov,Pat Ryder,2,0.025974025974025976
Andrey Ivanov,Pavel Krasheninniko,2,0.025974025974025976
Andrey Ivanov,Ramzan Kadyrov,2,0.025974025974025976
Andrey Ivanov,Sergei Shoigu,2,0.025974025974025976
Andrey Ivanov,Sergei Sobyanin,2,0.025974025974025976
Andrey Ivanov,Sergey Tyurin,2,0.025974025974025976
Andrey Ivanov,Tayyip Erdogan,2,0.025974025974025976
Andrey Ivanov,Valery Gerasimov,2,0.025974025974025976
